  -2.2360458999999988e-01   1.2501681999999992e-01   2.4036196999999948e-01  -1.4474083999999987e-01  -4.4744170000000016e-01  -3.0110058999999989e-01  -3.9103947999999988e-01
   6.4206635999999984e-01   2.5672907000000134e-02  -1.7945681999999996e-01   7.3034316000000654e-02   2.3361923999999989e-01  -6.1430230000000030e-02   9.2308665000000012e-01
   3.5160690000000017e-01   7.5080155000000204e-02   6.2683907999999988e-01   1.2055152000000002e+00   1.1161865000000000e+00   3.5752423000000055e-01  -6.9651254000000007e-01
  -8.5980623000000023e-01  -6.9297149000000013e-01  -5.3057504000000000e-01   3.4932914000000048e-01   1.3891114999999998e+00   1.1156216999999997e+00   5.2903805999999953e-01
   9.8457026999999986e-01  -1.2704499000000000e+00  -1.3493385000000000e+00  -1.5986340999999999e+00  -6.2400542000000003e-01  -7.0663765000000378e-02  -4.4880614000000207e-02
